,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,num_user_for_reviews,language,country,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
589,Color,Steven Spielberg,75.0,142.0,14000.0,5000.0,Julia Roberts,49000.0,119654900.0,Adventure|Comedy|Family|Fantasy,Robin Williams,182802,64259,Bob Hoskins,1.0,363.0,English,USA,70000000.0,1991.0,8000.0,6.7,2.35,13000
591,Color,Renny Harlin,142.0,124.0,212.0,576.0,John Amos,13000.0,117541000.0,Action|Thriller,Bruce Willis,269858,16595,Franco Nero,0.0,316.0,English,USA,70000000.0,1990.0,982.0,7.1,2.35,0
592,Color,Clark Johnson,144.0,117.0,69.0,1000.0,Josh Charles,10000.0,116643346.0,Action|Adventure|Crime|Thriller,Jeremy Renner,119807,14486,LL Cool J,1.0,340.0,English,USA,80000000.0,2003.0,1000.0,6.0,2.35,0
594,Color,Cameron Crowe,153.0,141.0,488.0,509.0,Ivana Milicevic,10000.0,100614858.0,Fantasy|Mystery|Romance|Sci-Fi|Thriller,Tom Cruise,206776,11458,Noah Taylor,1.0,1248.0,English,USA,68000000.0,2001.0,834.0,6.9,1.85,0
595,Color,M. Night Shyamalan,284.0,110.0,0.0,559.0,Freddy Rodríguez,3000.0,42272747.0,Drama|Fantasy|Mystery|Thriller,Bryce Dallas Howard,78635,5609,Bob Balaban,1.0,1040.0,English,USA,70000000.0,2006.0,579.0,5.6,1.85,0
596,Color,Paul W.S. Anderson,247.0,109.0,545.0,727.0,Colin Salmon,886.0,80281096.0,Action|Horror|Sci-Fi|Thriller,Sanaa Lathan,143628,3222,Raoul Bova,0.0,1283.0,English,USA,60000000.0,2004.0,766.0,5.6,2.35,0
597,Color,Betty Thomas,107.0,88.0,84.0,1000.0,Bridgit Mendler,1000.0,219613391.0,Animation|Comedy|Family|Fantasy|Music,Amy Poehler,31649,5227,Jesse McCartney,0.0,98.0,English,USA,75000000.0,2009.0,1000.0,4.5,1.85,2000
598,Color,Randall Wallace,141.0,124.0,130.0,841.0,Marc Blucas,4000.0,78120196.0,Action|Drama|History|War,Jon Hamm,103241,6181,Chris Klein,0.0,742.0,English,USA,75000000.0,2002.0,973.0,7.1,2.35,5000
599,Color,Antoine Fuqua,358.0,119.0,845.0,992.0,Morgan Freeman,18000.0,98895417.0,Action|Thriller,Gerard Butler,203154,31782,Radha Mitchell,3.0,698.0,English,USA,70000000.0,2013.0,11000.0,6.5,2.35,45000
600,Color,Jonathan Frakes,160.0,103.0,906.0,748.0,Jonathan Frakes,1000.0,70117571.0,Action|Adventure|Sci-Fi|Thriller,LeVar Burton,56741,6207,Michael Dorn,0.0,515.0,English,USA,58000000.0,1998.0,906.0,6.4,2.35,1000
601,Color,Jonathan Liebesman,355.0,116.0,473.0,464.0,Jim Parrack,833.0,83552429.0,Action|Sci-Fi,Noel Fisher,154955,4001,Ramon Rodriguez,0.0,800.0,English,USA,70000000.0,2011.0,697.0,5.8,2.35,25000
602,Color,Tim Burton,235.0,125.0,13000.0,883.0,Alison Lohman,12000.0,66257002.0,Adventure|Drama|Fantasy,Steve Buscemi,350698,16138,Albert Finney,0.0,816.0,English,USA,70000000.0,2003.0,1000.0,8.0,1.37,26000
603,Color,Mike Nichols,59.0,125.0,0.0,184.0,Peter Gerety,443.0,65012000.0,Drama|Horror|Romance|Thriller,David Hyde Pierce,43559,1439,Ron Rifkin,1.0,137.0,English,USA,70000000.0,1994.0,277.0,6.2,1.85,0
604, Black and White,Steven Spielberg,388.0,146.0,14000.0,979.0,Benedict Cumberbatch,25000.0,79883359.0,Drama|War,Jeremy Irvine,116159,46726,Eddie Marsan,1.0,488.0,English,USA,66000000.0,2011.0,19000.0,7.2,2.35,28000
605,Color,George Clooney,371.0,118.0,0.0,559.0,Matt Damon,13000.0,78031620.0,Drama|War,Bill Murray,102248,27674,Bob Balaban,7.0,403.0,English,USA,70000000.0,2014.0,13000.0,6.1,2.35,34000
606,Color,James Cameron,82.0,171.0,0.0,638.0,Todd Graff,2000.0,54222000.0,Adventure|Drama|Sci-Fi|Thriller,Michael Biehn,131217,4074,Mary Elizabeth Mastrantonio,0.0,380.0,English,USA,69500000.0,1989.0,650.0,7.6,2.35,0
607,Color,Oliver Stone,297.0,136.0,0.0,17.0,Austin Pendleton,903.0,52474616.0,Drama,Frank Langella,84118,1579,John Buffalo Mailer,2.0,245.0,English,USA,70000000.0,2010.0,592.0,6.3,2.35,13000
608,Color,Gary Shore,261.0,92.0,28.0,423.0,Sarah Gadon,3000.0,55942830.0,Action|Drama|Fantasy|Horror|War,Dominic Cooper,138582,5178,Zach McGowan,1.0,423.0,English,USA,70000000.0,2014.0,692.0,6.3,2.35,37000
609,Color,Edward Zwick,120.0,116.0,380.0,774.0,Bruce Willis,18000.0,40932372.0,Action|Thriller,Denzel Washington,58023,32563,Mark Valley,0.0,281.0,English,USA,70000000.0,1998.0,13000.0,6.3,2.35,0
610,Color,Matthew Vaughn,228.0,127.0,905.0,271.0,David Kelly,15000.0,38345403.0,Adventure|Family|Fantasy|Romance,Henry Cavill,212085,16034,Nathaniel Parker,8.0,492.0,English,UK,70000000.0,2007.0,588.0,7.7,2.35,15000
611,Color,Jean-Jacques Annaud,76.0,136.0,218.0,400.0,Mako,11000.0,37901509.0,Adventure|Biography|Drama|History|War,Brad Pitt,96385,12226,Victor Wong,1.0,119.0,English,USA,70000000.0,1997.0,691.0,7.0,2.35,0
612,Color,Ron Howard,185.0,111.0,2000.0,244.0,Clint Howard,17000.0,48430355.0,Comedy|Drama,Channing Tatum,43709,18510,Chelcie Ross,2.0,141.0,English,USA,70000000.0,2011.0,1000.0,5.3,2.35,0
613,Color,Joel Schumacher,128.0,116.0,541.0,384.0,Brooke Smith,12000.0,30157016.0,Action|Adventure|Comedy|Thriller,Anthony Hopkins,39659,12993,Garcelle Beauvais,2.0,189.0,English,USA,70000000.0,2002.0,405.0,5.6,2.35,792
614,Color,Andrzej Bartkowiak,237.0,113.0,43.0,452.0,Ben Daniels,12000.0,28031250.0,Action|Adventure|Horror|Sci-Fi,Dwayne Johnson,88146,13517,Dexter Fletcher,0.0,814.0,English,UK,60000000.0,2005.0,585.0,5.2,2.35,0
615,Color,Betty Thomas,105.0,97.0,84.0,150.0,Phill Lewis,989.0,33105600.0,Action|Adventure|Comedy|Thriller,Gary Cole,41663,1576,Tate Taylor,1.0,141.0,English,USA,70000000.0,2002.0,229.0,5.4,1.37,531
616,Color,Måns Mårlind,242.0,88.0,24.0,324.0,Stephen Rea,5000.0,62321039.0,Action|Fantasy|Horror,Theo James,117096,5861,Sandrine Holt,1.0,271.0,English,USA,70000000.0,2012.0,327.0,6.4,2.35,24000
617,Color,Adam Shankman,360.0,136.0,163.0,66.0,Shane Hartline,394.0,38509342.0,Comedy|Drama|Musical|Romance,James Martin Kelly,61995,712,Celina Beach,7.0,356.0,English,USA,75000000.0,2012.0,217.0,5.9,2.35,33000
618,Color,Gregory Hoblit,112.0,125.0,40.0,407.0,Cole Hauser,13000.0,19076815.0,Drama|War,Bruce Willis,43651,15916,Rory Cochrane,0.0,196.0,English,USA,60000000.0,2002.0,787.0,6.3,2.35,997
619,Color,Gary McKendry,189.0,116.0,5.0,748.0,Robert De Niro,26000.0,25093607.0,Action|Crime|Thriller,Jason Statham,105556,49608,Ben Mendelsohn,2.0,157.0,English,UK,35000000.0,2011.0,22000.0,6.5,2.35,17000
620,Color,John McTiernan,151.0,98.0,323.0,390.0,Chris Klein,1000.0,18990542.0,Action|Sci-Fi|Sport,LL Cool J,22264,2763,Andrew Bryniarski,3.0,289.0,English,USA,70000000.0,2002.0,841.0,3.0,2.35,584
621,Color,Wych Kaosayananda,92.0,91.0,8.0,298.0,Sandrine Holt,349.0,14294842.0,Action|Crime|Sci-Fi|Thriller,Talisa Soto,16761,1846,Gregg Henry,1.0,277.0,English,USA,70000000.0,2002.0,324.0,3.6,2.35,391
622,Color,Mikael Salomon,79.0,97.0,13.0,695.0,Minnie Driver,11000.0,19819494.0,Action|Crime|Drama|Thriller,Morgan Freeman,26893,13628,Randy Quaid,0.0,126.0,English,USA,70000000.0,1998.0,893.0,5.8,2.35,815
623,Color,Bobby Farrelly,81.0,95.0,101.0,443.0,Brandy Norwood,2000.0,13596911.0,Action|Adventure|Animation|Comedy|Crime|Family|Fantasy,Ron Howard,25572,3734,David Hyde Pierce,0.0,123.0,English,USA,70000000.0,2001.0,509.0,6.2,2.35,2000
625,Color,Michael Mann,261.0,133.0,0.0,301.0,Archie Kao,26000.0,7097125.0,Action|Crime|Drama|Mystery|Thriller,Chris Hemsworth,38983,28129,Brandon Molale,1.0,207.0,English,USA,70000000.0,2015.0,326.0,5.4,2.35,11000
626,Color,Kerry Conran,197.0,106.0,14.0,582.0,Laurence Olivier,11000.0,37760080.0,Action|Adventure|Mystery|Sci-Fi|Thriller,Angelina Jolie Pitt,72868,12871,Bai Ling,2.0,618.0,English,USA,70000000.0,2004.0,1000.0,6.1,1.85,0
627,Color,Michael Caton-Jones,159.0,116.0,105.0,246.0,Indira Varma,844.0,5851188.0,Crime|Mystery|Thriller,Charlotte Rampling,31124,1899,Neil Maskell,1.0,313.0,English,UK,70000000.0,2006.0,729.0,4.2,2.35,764
628,Color,Mikael Håfström,286.0,115.0,101.0,585.0,50 Cent,13000.0,25121291.0,Action|Crime|Mystery|Sci-Fi|Thriller,Sylvester Stallone,177653,15708,Matt Gerald,1.0,279.0,English,USA,50000000.0,2013.0,1000.0,6.7,2.35,34000
629,Color,Renny Harlin,156.0,99.0,212.0,182.0,Luke Newberry,576.0,18821279.0,Action|Adventure|Fantasy,Roxanne McKee,44891,1520,Gaia Weiss,0.0,202.0,English,USA,70000000.0,2014.0,358.0,4.2,2.35,12000
630,Color,Phil Alden Robinson,176.0,124.0,31.0,497.0,Bruce McGill,11000.0,118471320.0,Action|Drama|Thriller,Morgan Freeman,86504,12556,Philip Baker Hall,0.0,568.0,English,USA,68000000.0,2002.0,655.0,6.4,2.35,0
631,Color,David Slade,293.0,124.0,171.0,10000.0,Kristen Stewart,21000.0,300523113.0,Adventure|Drama|Fantasy|Romance,Robert Pattinson,184637,52547,Anna Kendrick,3.0,498.0,English,USA,68000000.0,2010.0,17000.0,4.9,2.35,29000
632,Color,Frank Oz,141.0,124.0,0.0,580.0,Marlon Brando,22000.0,71069884.0,Crime|Drama|Thriller,Robert De Niro,101899,32871,Gary Farmer,0.0,445.0,English,USA,68000000.0,2001.0,10000.0,6.8,2.35,0
633,Color,Pierre Coffin,304.0,87.0,275.0,975.0,Miranda Cosgrove,7000.0,251501645.0,Animation|Comedy|Family,Steve Carell,385943,11608,Jack McBrayer,0.0,296.0,English,USA,69000000.0,2010.0,2000.0,7.7,1.85,31000
634,Color,Joseph Ruben,40.0,105.0,29.0,97.0,Robert Blake,584.0,35324232.0,Action|Comedy|Crime|Drama|Thriller,Vincent Pastore,32224,1132,Aida Turturro,1.0,62.0,English,USA,68000000.0,1995.0,220.0,5.6,2.35,617
635,Color,Seth MacFarlane,280.0,125.0,3000.0,3000.0,Morgan Freeman,14000.0,81257500.0,Comedy,Liam Neeson,117739,30010,Seth MacFarlane,0.0,229.0,English,USA,68000000.0,2015.0,11000.0,6.4,2.35,30000
636,Color,Alejandro Amenábar,180.0,141.0,448.0,334.0,Ashraf Barhom,614.0,617840.0,Adventure|Drama|History|Romance,Max Minghella,52496,1829,Rupert Evans,2.0,172.0,English,Spain,70000000.0,2009.0,451.0,7.2,2.35,29000
637,Color,Kinka Usher,125.0,121.0,18.0,776.0,Wes Studi,1000.0,29655590.0,Action|Comedy|Fantasy|Sci-Fi,Janeane Garofalo,53970,3986,Eddie Izzard,4.0,435.0,English,USA,65000000.0,1999.0,855.0,6.0,1.85,0
638,Color,Bobby Farrelly,237.0,111.0,101.0,681.0,Larry Joe Campbell,966.0,45045037.0,Comedy|Romance,Jenna Fischer,103230,3393,Stephen Merchant,3.0,143.0,English,USA,36000000.0,2011.0,919.0,5.9,2.35,10000
639,Color,Michael Mann,209.0,157.0,0.0,680.0,Rip Torn,14000.0,28965197.0,Biography|Drama|Thriller,Al Pacino,133526,18216,Debi Mazar,1.0,521.0,English,USA,68000000.0,1999.0,826.0,7.9,2.35,0
641,Color,Ridley Scott,238.0,128.0,0.0,135.0,Simon McBurney,29000.0,39380442.0,Action|Drama|Thriller,Leonardo DiCaprio,174248,29824,Michael Gaston,1.0,263.0,English,USA,70000000.0,2008.0,149.0,7.1,2.35,0
643,Color,Timur Bekmambetov,393.0,105.0,335.0,911.0,Dominic Cooper,3000.0,37516013.0,Action|Fantasy|Horror,Rufus Sewell,128629,8281,Benjamin Walker,0.0,348.0,English,USA,69000000.0,2012.0,3000.0,5.9,2.35,98000
644,Color,Jon Amiel,138.0,113.0,36.0,232.0,Kevin McNally,537.0,87704396.0,Action|Crime|Romance|Thriller,Will Patton,88132,1302,Maury Chaykin,1.0,274.0,English,USA,66000000.0,1999.0,427.0,6.2,2.35,0
646,Color,Rob Bowman,142.0,121.0,38.0,745.0,Mitch Pileggi,940.0,83892374.0,Drama|Mystery|Sci-Fi|Thriller,Martin Landau,85720,4230,Jeffrey DeMunn,0.0,297.0,English,USA,66000000.0,1998.0,826.0,7.0,2.35,0
647,Color,Doug Lefler,90.0,102.0,4.0,112.0,Nonso Anozie,14000.0,5932060.0,Action|Adventure|Fantasy|War,Colin Firth,29285,14625,Owen Teale,0.0,174.0,English,UK,35000000.0,2007.0,394.0,5.4,2.35,0
648,Color,Steven Spielberg,219.0,169.0,14000.0,13000.0,Vin Diesel,15000.0,216119491.0,Action|Drama|War,Tom Hanks,881236,44998,Matt Damon,2.0,2277.0,English,USA,70000000.0,1998.0,14000.0,8.6,1.85,22000
649,Color,Scott Waugh,327.0,132.0,76.0,464.0,Dominic Cooper,3000.0,43568507.0,Action|Crime|Drama|Thriller,Rami Malek,136954,7081,Ramon Rodriguez,1.0,346.0,English,USA,66000000.0,2014.0,3000.0,6.5,2.35,32000
650,Color,Nancy Meyers,149.0,127.0,278.0,912.0,Lisa Edelstein,2000.0,182805123.0,Comedy|Fantasy|Romance,Judy Greer,158864,5838,Loretta Devine,1.0,395.0,English,USA,70000000.0,2000.0,955.0,6.4,1.37,0
651,Color,Chris Wedge,193.0,103.0,77.0,835.0,Stephen Root,1000.0,176387405.0,Adventure|Animation|Comedy|Family,Goran Visnjic,328159,5437,Denis Leary,0.0,467.0,English,USA,59000000.0,2002.0,939.0,7.6,1.85,3000
652,Color,Lawrence Kasdan,175.0,136.0,759.0,354.0,Michael O'Neill,11000.0,33685268.0,Drama|Horror|Sci-Fi|Thriller,Morgan Freeman,75573,12194,Reece Thompson,1.0,662.0,English,USA,68000000.0,2003.0,599.0,5.5,2.35,4000
653,Color,Steven Spielberg,538.0,150.0,14000.0,655.0,Hal Holbrook,23000.0,182204440.0,Biography|Drama|History|War,Joseph Gordon-Levitt,197412,25517,Bruce McGill,0.0,720.0,English,USA,65000000.0,2012.0,826.0,7.4,2.35,71000
654,Color,Lana Wachowski,313.0,136.0,0.0,99.0,Marcus Chong,18000.0,171383253.0,Action|Sci-Fi,Keanu Reeves,1217752,18563,Gloria Foster,3.0,3646.0,English,USA,63000000.0,1999.0,145.0,8.7,2.35,25000
655,Color,Ron Howard,159.0,140.0,2000.0,552.0,Miko Hughes,15000.0,172071312.0,Adventure|Drama|History,Tom Hanks,208817,17171,Kathleen Quinlan,0.0,296.0,English,USA,62000000.0,1995.0,968.0,7.6,2.35,5000
657,Color,Michael Lembeck,80.0,104.0,54.0,775.0,Aisha Tyler,901.0,139225854.0,Comedy|Family|Fantasy,Judge Reinhold,34561,5265,Eric Lloyd,0.0,116.0,English,USA,60000000.0,2002.0,857.0,5.5,1.85,1000
658,Color,Tom Hooper,488.0,158.0,0.0,11000.0,Eddie Redmayne,20000.0,148775460.0,Drama|Musical|Romance,Hugh Jackman,243834,46204,Anne Hathaway,1.0,845.0,English,USA,61000000.0,2012.0,13000.0,7.6,1.85,144000
659,Color,Nora Ephron,153.0,119.0,0.0,744.0,Jean Stapleton,15000.0,115731542.0,Comedy|Drama|Romance,Tom Hanks,151812,17768,Dave Chappelle,2.0,556.0,English,USA,65000000.0,1998.0,793.0,6.5,1.85,0
660,Color,Adam McKay,173.0,106.0,285.0,105.0,Adam Scott,8000.0,100468793.0,Comedy,Will Ferrell,212499,11264,Andrea Savage,2.0,277.0,English,USA,65000000.0,2008.0,3000.0,6.9,2.35,0
661,Color,Martin Campbell,156.0,136.0,258.0,94.0,Tony Amendola,12000.0,93771072.0,Action|Adventure|Comedy|Romance|Thriller|Western,Anthony Hopkins,135404,12396,Stuart Wilson,0.0,318.0,English,USA,65000000.0,1998.0,174.0,6.7,2.35,0
662,Color,Todd Phillips,307.0,95.0,480.0,490.0,RZA,21000.0,100448498.0,Comedy|Drama,Robert Downey Jr.,272789,23018,Matt Walsh,3.0,285.0,English,USA,65000000.0,2010.0,561.0,6.6,2.35,25000
663,Color,Angelina Jolie Pitt,322.0,137.0,11000.0,465.0,Jack O'Connell,769.0,115603980.0,Biography|Drama|Sport|War,Finn Wittrock,103589,2938,Alex Russell,0.0,351.0,English,USA,65000000.0,2014.0,698.0,7.2,2.35,35000
664, Black and White,Clint Eastwood,169.0,130.0,16000.0,416.0,Courtney B. Vance,16000.0,90454043.0,Action|Adventure|Thriller,Clint Eastwood,60165,17771,William Devane,1.0,326.0,English,USA,65000000.0,2000.0,495.0,6.4,2.35,0
665,Color,Renny Harlin,74.0,124.0,212.0,369.0,Leon,13000.0,84049211.0,Action|Adventure|Thriller,Sylvester Stallone,96096,15229,Janine Turner,1.0,172.0,English,USA,70000000.0,1993.0,730.0,6.4,2.35,0
666,Color,John Woo,72.0,108.0,610.0,461.0,Samantha Mathis,848.0,70450000.0,Action|Crime|Thriller,Delroy Lindo,77390,2913,Bob Gunton,2.0,189.0,English,USA,50000000.0,1996.0,517.0,6.0,2.35,0
667,Color,Jon Turteltaub,86.0,104.0,226.0,577.0,Lily Tomlin,13000.0,69688384.0,Comedy|Family|Fantasy,Bruce Willis,34473,16452,Daniel von Bargen,1.0,139.0,English,USA,60000000.0,2000.0,718.0,6.1,1.85,0
668,Color,Oliver Stone,242.0,129.0,0.0,625.0,Jay Hernandez,12000.0,70236496.0,Drama|History|Thriller,Nicolas Cage,67395,14421,Armando Riesco,0.0,564.0,English,USA,63000000.0,2006.0,1000.0,6.0,1.85,0
669,Color,Mike Newell,141.0,117.0,179.0,403.0,Kirsten Dunst,8000.0,63695760.0,Drama,Julia Roberts,61490,12850,Marian Seldes,1.0,264.0,English,USA,65000000.0,2003.0,4000.0,6.4,1.85,0
670,Color,Larry Charles,313.0,99.0,119.0,174.0,Aasif Mandvi,600.0,59617068.0,Comedy|Romance,Sayed Badreya,213863,1375,Horatio Sanz,0.0,310.0,English,USA,65000000.0,2012.0,346.0,6.4,2.35,59000
671,Color,Stanley Kubrick,280.0,159.0,0.0,521.0,Vinessa Shaw,10000.0,55637680.0,Drama|Mystery|Thriller,Tom Cruise,227071,11424,Sydney Pollack,1.0,1500.0,English,UK,65000000.0,1999.0,580.0,7.3,1.66,10000
672,Color,Will Gluck,176.0,118.0,87.0,929.0,Dorian Missick,2000.0,85911262.0,Comedy|Drama|Family|Musical,Quvenzhané Wallis,24735,4796,David Zayas,6.0,213.0,English,USA,65000000.0,2014.0,1000.0,5.2,2.39,16000
673,Color,Glenn Ficarra,279.0,105.0,43.0,523.0,Adrian Martinez,10000.0,53846915.0,Comedy|Crime|Drama|Romance,Will Smith,149337,11943,Gerald McRaney,0.0,221.0,English,USA,50100000.0,2015.0,806.0,6.6,1.85,23000
674,Color,McG,241.0,103.0,368.0,520.0,Abigail Spencer,27000.0,54758461.0,Action|Comedy|Romance,Tom Hardy,147641,29808,Warren Christie,3.0,238.0,English,USA,65000000.0,2012.0,1000.0,6.3,2.35,18000
675,Color,David S. Goyer,185.0,122.0,687.0,957.0,Natasha Lyonne,16000.0,52397389.0,Action|Adventure|Fantasy|Horror|Sci-Fi|Thriller,Ryan Reynolds,132954,19764,John Michael Higgins,0.0,514.0,English,USA,65000000.0,2004.0,1000.0,5.9,2.35,0
677,Color,Mike Nichols,117.0,143.0,0.0,210.0,Adrian Lester,509.0,38966057.0,Comedy|Drama,Maura Tierney,23940,1409,Paul Guilfoyle,0.0,157.0,English,France,65000000.0,1998.0,317.0,6.7,2.35,688
678,Color,Paul W.S. Anderson,239.0,96.0,545.0,974.0,Boris Kodjoe,14000.0,42345531.0,Action|Horror|Sci-Fi|Thriller,Milla Jovovich,104831,17913,Bingbing Li,0.0,423.0,English,Germany,65000000.0,2012.0,1000.0,5.4,2.35,32000
679,Color,Paul W.S. Anderson,230.0,111.0,545.0,805.0,Max Ryan,26000.0,36064910.0,Action|Sci-Fi|Thriller,Jason Statham,166610,28643,Joan Allen,4.0,211.0,English,USA,45000000.0,2008.0,872.0,6.4,2.35,0
680,Color,Renny Harlin,94.0,121.0,212.0,263.0,Craig Bierko,394.0,33328051.0,Action|Crime|Drama|Mystery|Thriller,Melina Kanakaredes,60508,1531,Yvonne Zima,2.0,285.0,English,USA,65000000.0,1996.0,380.0,6.7,2.35,4000
681,Color,Taylor Hackford,134.0,135.0,138.0,184.0,Alun Armstrong,324.0,32598931.0,Action|Drama|Thriller,Pamela Reed,49300,1013,Michael Kitchen,1.0,265.0,English,USA,65000000.0,2000.0,192.0,6.2,2.35,892
682,Color,Jon Favreau,136.0,101.0,4000.0,539.0,Josh Hutcherson,17000.0,28045540.0,Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,Kristen Stewart,67707,32232,Jonah Bobo,0.0,202.0,English,USA,65000000.0,2005.0,14000.0,6.1,1.85,0
683,Color,David Fincher,315.0,151.0,21000.0,637.0,Meat Loaf,11000.0,37023395.0,Drama,Brad Pitt,1347461,13209,Eugenie Bondurant,2.0,2968.0,English,USA,63000000.0,1999.0,783.0,8.8,2.35,48000
684,Color,McG,96.0,131.0,368.0,383.0,Kimberly Williams-Paisley,11000.0,43532294.0,Drama|Sport,Matthew McConaughey,46951,12088,Brian Geraghty,0.0,175.0,English,USA,65000000.0,2006.0,529.0,7.1,2.35,0
686,Color,Michael Lehmann,60.0,100.0,36.0,554.0,James Coburn,13000.0,17218080.0,Action|Adventure|Comedy,Bruce Willis,43376,15944,Richard E. Grant,0.0,249.0,English,USA,70000000.0,1991.0,773.0,5.7,1.85,0
687,Color,Nora Ephron,60.0,105.0,0.0,506.0,Michael Moore,975.0,10014234.0,Comedy|Crime,Michael Rapaport,8560,3580,Richard Schiff,1.0,69.0,English,France,65000000.0,2000.0,909.0,5.0,1.85,177
688,Color,Stuart Beattie,308.0,92.0,72.0,568.0,Kevin Grevioux,623.0,19059018.0,Action|Fantasy|Sci-Fi|Thriller,Caitlin Stasey,65709,3165,Miranda Otto,0.0,194.0,English,Australia,65000000.0,2014.0,593.0,5.1,2.35,15000
689,Color,Roman Polanski,127.0,130.0,2000.0,25.0,Barney Clark,268.0,1987287.0,Crime|Drama,Ian McNeice,25474,450,Tony Noble,0.0,138.0,English,UK,50000000.0,2005.0,85.0,6.9,2.35,0
690,Color,Rob Bowman,196.0,100.0,38.0,1000.0,Cary-Hiroyuki Tagawa,3000.0,24407944.0,Action|Crime|Fantasy|Thriller,Jennifer Garner,71202,7048,Goran Visnjic,0.0,380.0,English,Canada,43000000.0,2005.0,1000.0,4.8,2.35,0
691, Black and White,Frank Miller,339.0,102.0,436.0,6000.0,Bruce Willis,23000.0,13750556.0,Action|Crime|Thriller,Joseph Gordon-Levitt,111102,49433,Eva Green,3.0,239.0,English,USA,65000000.0,2014.0,13000.0,6.5,1.85,32000
692,Color,Sydney Pollack,96.0,133.0,521.0,970.0,Kristin Scott Thomas,11000.0,31054924.0,Drama|Mystery|Romance,Harrison Ford,17025,16710,Bill Cobbs,1.0,290.0,English,USA,64000000.0,1999.0,1000.0,5.1,1.85,295
693,Color,Baltasar Kormákur,361.0,121.0,175.0,221.0,Martin Henderson,963.0,43247140.0,Adventure|Biography|Drama|History|Sport|Thriller,Michael Kelly,134625,2131,Tom Goodman-Hill,0.0,265.0,English,UK,55000000.0,2015.0,580.0,7.1,2.35,40000
694,Color,Tom Tykwer,226.0,147.0,670.0,16.0,David Calder,177.0,2208939.0,Crime|Drama|Fantasy,Michael Smiley,190490,253,Simon Chandler,0.0,482.0,English,Germany,50000000.0,2006.0,27.0,7.5,2.35,26000
695,Color,Jay Roach,194.0,94.0,116.0,481.0,Josh Zuckerman,645.0,213079163.0,Action|Comedy|Crime,Verne Troyer,162909,2725,Robert Wagner,2.0,795.0,English,USA,63000000.0,2002.0,522.0,6.2,2.35,0
696,Color,David Bowers,138.0,94.0,42.0,668.0,Charlize Theron,12000.0,19548064.0,Action|Animation|Comedy|Family|Sci-Fi,Nicolas Cage,25681,23365,Dee Bradley Baker,1.0,77.0,English,Hong Kong,65000000.0,2009.0,9000.0,6.3,2.35,0
697,Color,Steven Spielberg,308.0,127.0,14000.0,191.0,Ariana Richards,967.0,356784000.0,Adventure|Sci-Fi|Thriller,Wayne Knight,613473,2129,Bob Peck,0.0,895.0,English,USA,63000000.0,1993.0,610.0,8.1,1.85,19000
698,Color,Lawrence Kasdan,40.0,212.0,759.0,812.0,Catherine O'Hara,2000.0,25052000.0,Adventure|Biography|Crime|Drama|Western,Dennis Quaid,35314,5708,Isabella Rossellini,0.0,145.0,English,USA,63000000.0,1994.0,925.0,6.6,2.35,0
699,Color,Phillip Noyce,42.0,141.0,176.0,672.0,Dean Jones,11000.0,122012710.0,Action|Crime|Drama|Thriller,Harrison Ford,69663,14178,Raymond Cruz,1.0,133.0,English,USA,62000000.0,1994.0,913.0,6.9,2.35,0
700,Color,Daniel Lee,68.0,103.0,10.0,7.0,Peng Lin,21.0,72413.0,Action|Adventure|Drama|History,Si Won Choi,11584,58,Sung-jun Yoo,3.0,86.0,Mandarin,China,65000000.0,2015.0,18.0,6.1,2.35,0
701,Color,Keenen Ivory Wayans,78.0,98.0,322.0,723.0,Brittany Daniel,979.0,58255287.0,Comedy|Crime,Chazz Palminteri,39471,6334,John Witherspoon,1.0,187.0,English,USA,64000000.0,2006.0,862.0,4.3,1.85,0
702,Color,Jonathan Mostow,178.0,116.0,84.0,563.0,Thomas Kretschmann,11000.0,77086030.0,Action|War,Matthew McConaughey,65297,14931,David Keith,0.0,602.0,English,France,62000000.0,2000.0,919.0,6.6,2.35,0
703,Color,Rob Reiner,75.0,114.0,0.0,452.0,Samantha Mathis,524.0,65000000.0,Comedy|Drama|Romance,Shawna Waldron,43027,2668,Wendie Malick,0.0,214.0,English,USA,62000000.0,1995.0,517.0,6.8,2.35,0
704,Color,Marco Schnabel,150.0,87.0,12.0,645.0,Romany Malco,3000.0,32178777.0,Comedy|Romance|Sport,Justin Timberlake,43300,6658,Verne Troyer,6.0,250.0,English,USA,62000000.0,2008.0,966.0,3.8,2.35,0
705,Color,Demian Lichtenstein,113.0,125.0,11.0,867.0,Bokeem Woodbine,11000.0,15738632.0,Action|Comedy|Crime|Thriller,Jon Lovitz,38076,14536,Ice-T,2.0,399.0,English,USA,42000000.0,2001.0,904.0,5.9,2.35,0
706,Color,Quentin Tarantino,596.0,187.0,16000.0,1000.0,Jennifer Jason Leigh,46000.0,54116191.0,Crime|Drama|Mystery|Thriller|Western,Craig Stark,272839,49912,Zoë Bell,1.0,1018.0,English,USA,44000000.0,2015.0,1000.0,7.9,2.76,114000
